Country,Project,Expedition,Location,Date,KnollID,First Observer.x,Second Observer.x,meta_to_deployment_id,First Observer.y,Second Observer.y,Knoll,Time Start,Time End,Notes,Observer,Species,Amount,Length,Confidence,Latitude,Longitude
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,19,Hezi Buba,Shahar Chaikin,Hezi Buba and Shahar Chaikin - 19,Hezi Buba,Shahar Chaikin,19,16:06,16:17,,first,Chromis dimidiata,1,2,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,19,Hezi Buba,Shahar Chaikin,Hezi Buba and Shahar Chaikin - 19,Hezi Buba,Shahar Chaikin,19,16:06,16:17,,first,Ecsenius frontalis,1,5,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,19,Hezi Buba,Shahar Chaikin,Hezi Buba and Shahar Chaikin - 19,Hezi Buba,Shahar Chaikin,19,16:06,16:17,,first,Ecsenius frontalis,1,3,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,19,Hezi Buba,Shahar Chaikin,Hezi Buba and Shahar Chaikin - 19,Hezi Buba,Shahar Chaikin,19,16:06,16:17,,first,Cheilodipterus quinquelineatus,1,5,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,19,Hezi Buba,Shahar Chaikin,Hezi Buba and Shahar Chaikin - 19,Hezi Buba,Shahar Chaikin,19,16:06,16:17,,first,Cheilodipterus quinquelineatus,10,4,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,19,Hezi Buba,Shahar Chaikin,Hezi Buba and Shahar Chaikin - 19,Hezi Buba,Shahar Chaikin,19,16:06,16:17,,first,Pseudochromis olivaceus,1,6,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,19,Hezi Buba,Shahar Chaikin,Hezi Buba and Shahar Chaikin - 19,Hezi Buba,Shahar Chaikin,19,16:06,16:17,,first,Dascyllus aruanus,1,2,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,19,Hezi Buba,Shahar Chaikin,Hezi Buba and Shahar Chaikin - 19,Hezi Buba,Shahar Chaikin,19,16:06,16:17,,first,Gobiodon reticulatus,1,4,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,19,Hezi Buba,Shahar Chaikin,Hezi Buba and Shahar Chaikin - 19,Hezi Buba,Shahar Chaikin,19,16:06,16:17,,first,Eviota sebreei,3,2,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,19,Hezi Buba,Shahar Chaikin,Hezi Buba and Shahar Chaikin - 19,Hezi Buba,Shahar Chaikin,19,16:06,16:17,,second,Thalassoma rueppellii,1,14,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,19,Hezi Buba,Shahar Chaikin,Hezi Buba and Shahar Chaikin - 19,Hezi Buba,Shahar Chaikin,19,16:06,16:17,,second,Cheilodipterus novemstriatus,6,3,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,19,Hezi Buba,Shahar Chaikin,Hezi Buba and Shahar Chaikin - 19,Hezi Buba,Shahar Chaikin,19,16:06,16:17,,second,Apogon cyanosoma,30,3,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,19,Hezi Buba,Shahar Chaikin,Hezi Buba and Shahar Chaikin - 19,Hezi Buba,Shahar Chaikin,19,16:06,16:17,,second,Cephalopholis hemistiktos,1,23,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,19,Hezi Buba,Shahar Chaikin,Hezi Buba and Shahar Chaikin - 19,Hezi Buba,Shahar Chaikin,19,16:06,16:17,,second,Pseudochromis olivaceus,1,10,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,19,Hezi Buba,Shahar Chaikin,Hezi Buba and Shahar Chaikin - 19,Hezi Buba,Shahar Chaikin,19,16:06,16:17,,second,Dascyllus aruanus,1,1,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,19,Hezi Buba,Shahar Chaikin,Hezi Buba and Shahar Chaikin - 19,Hezi Buba,Shahar Chaikin,19,16:06,16:17,,second,Cheilodipterus quinquelineatus,10,2,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,19,Hezi Buba,Shahar Chaikin,Hezi Buba and Shahar Chaikin - 19,Hezi Buba,Shahar Chaikin,19,16:06,16:17,,second,Synodus variegatus,1,6,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,19,Hezi Buba,Shahar Chaikin,Hezi Buba and Shahar Chaikin - 19,Hezi Buba,Shahar Chaikin,19,16:06,16:17,,second,Istigobius decoratus,1,4,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,19,Hezi Buba,Shahar Chaikin,Hezi Buba and Shahar Chaikin - 19,Hezi Buba,Shahar Chaikin,19,16:06,16:17,,second,Gomphosus caeruleus,1,2,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,19,Hezi Buba,Shahar Chaikin,Hezi Buba and Shahar Chaikin - 19,Hezi Buba,Shahar Chaikin,19,16:06,16:17,,second,Amblyglyphidodon flavilatus,2,2,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,19,Hezi Buba,Shahar Chaikin,Hezi Buba and Shahar Chaikin - 19,Hezi Buba,Shahar Chaikin,19,16:06,16:17,,second,Chromis dimidiata,2,2,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,19,Hezi Buba,Shahar Chaikin,Hezi Buba and Shahar Chaikin - 19,Hezi Buba,Shahar Chaikin,19,16:06,16:17,,second,Trimma avidori,3,1,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,19,Hezi Buba,Shahar Chaikin,Hezi Buba and Shahar Chaikin - 19,Hezi Buba,Shahar Chaikin,19,16:06,16:17,,second,Gobiodon citrinus,2,2,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Acanthurus gahhm,1,35,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Sufflamen albicaudatus,1,19,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Cheilinus lunulatus,1,35,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Chromis dimidiata,2,2,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Chromis dimidiata,1,1.5,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Epinephelus fasciatus,1,17,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Dascyllus trimaculatus,1,12,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Pomacentrus trichrourus,3,5,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Pomacentrus trichrourus,1,2.5,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Pomacentrus sulfureus,1,4,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Thalassoma rueppellii,1,4,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Pseudocheilinus hexataenia,1,2.5,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Istigobius decoratus,1,3,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Istigobius decoratus,1,4,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Istigobius decoratus,1,2.5,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Eviota sebreei,1,1.5,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Eviota sebreei,4,2,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Ecsenius nalolo,3,2,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Pseudochromis olivaceus,1,3,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Pleurosicya micheli,1,2,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Myripristis murdjan,1,20,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Eviota guttata,3,2,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Apogon exostigma,2,2,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Apogon exostigma,3,2.5,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Gnatholepis anjerensis,2,2,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Gnatholepis anjerensis,1,3,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Gnatholepis anjerensis,1,2,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Gnatholepis anjerensis,1,5,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Cheilodipterus novemstriatus,11,2,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Cheilodipterus novemstriatus,1,2.5,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Cheilodipterus novemstriatus,6,2,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Cheilodipterus novemstriatus,1,3,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Pseudochromis springeri,1,3.5,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Cheilodipterus quinquelineatus,6,2.5,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Cheilodipterus quinquelineatus,2,2.5,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Cheilodipterus quinquelineatus,3,3.5,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Cheilodipterus quinquelineatus,1,3.5,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Gobiodon reticulatus,1,3,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Apogon cyanosoma,2,2.5,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Pseudochromis fridmani,1,2.5,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Ecsenius frontalis,1,3,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Ecsenius frontalis,1,2.5,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Pseudocheilinus hexataenia,1,2,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Gomphosus caeruleus,1,2,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,first,Gobiodon reticulatus,1,1,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,second,Sufflamen albicaudatus,1,12,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,second,Cheilinus lunulatus,1,30,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,second,Epinephelus fasciatus,1,10,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,second,Myripristis murdjan,1,12,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,second,Pseudanthias squamipinnis,1,5,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,second,Pomacentrus trichrourus,1,3,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,second,Pomacentrus trichrourus,1,2,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,second,Pomacentrus trichrourus,1,3,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,second,Thalassoma rueppellii,1,4,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,second,Dascyllus trimaculatus,1,8,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,second,Pseudochromis springeri,1,6,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,second,Acanthurus nigrofuscus,1,9,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,second,Acanthurus nigrofuscus,1,6,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,second,Acanthurus nigrofuscus,3,8,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,second,Acanthurus nigrofuscus,2,6,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,second,Pseudochromis fridmani,1,3,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,second,Chromis dimidiata,2,2,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,second,Chromis dimidiata,1,3,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,second,Chromis dimidiata,1,1,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,second,Istigobius decoratus,5,3,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,second,Istigobius decoratus,2,5,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,second,Apogon cyanosoma,6,3,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,second,Apogon cyanosoma,1,1,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,second,Cheilodipterus lachneri,2,2,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,second,Ecsenius nalolo,2,2,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,second,Ecsenius nalolo,3,1,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,second,Ecsenius nalolo,1,3,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,second,Ecsenius aroni,1,2,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,6,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 6,Mai Lazarus,Yamit Romano,6,16:35,17:10,,second,Ecsenius aroni,1,3,1,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,15,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 15,Mai Lazarus,Yamit Romano,15,16:02,16:35,,first,Zebrasoma xanthurum,1,18,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,15,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 15,Mai Lazarus,Yamit Romano,15,16:02,16:35,,first,Zebrasoma xanthurum,1,22,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,15,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 15,Mai Lazarus,Yamit Romano,15,16:02,16:35,,first,Chlorurus sordidus,1,12,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,15,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 15,Mai Lazarus,Yamit Romano,15,16:02,16:35,,first,Acanthurus nigrofuscus,1,9,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,15,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 15,Mai Lazarus,Yamit Romano,15,16:02,16:35,,first,Gomphosus caeruleus,1,8,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,15,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 15,Mai Lazarus,Yamit Romano,15,16:02,16:35,,first,Gomphosus caeruleus,2,2,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,15,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 15,Mai Lazarus,Yamit Romano,15,16:02,16:35,,first,Pomacentrus trichrourus,1,7,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,15,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 15,Mai Lazarus,Yamit Romano,15,16:02,16:35,,first,Pomacentrus trichrourus,1,5,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,15,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 15,Mai Lazarus,Yamit Romano,15,16:02,16:35,,first,Thalassoma rueppellii,1,8,0,,
Israel,EcoCamp,EcoCamp October 2020,Princess,2020-10-13 00:00:00,15,Mai Lazarus,Yamit Romano,Mai Lazarus and Yamit Romano - 15,Mai Lazarus,Yamit Romano,15,16:02,16:35,,first,Pomacentrus trichrourus,1,5,0,,
